Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	H_FC_08	H_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
DAZAP1	NA	NA	-0.0549447467369406	4.17210084979352	-0.215431716782653	0.832348257131655	0.953325474309597	-6.49252437145817	-0.457314203189936	4.56379673675645	-3.81303668610394	0.00100532629508013	0.0212725275136385	-0.986330744386295	NA	NA	NA	NA	NA	NA	NA	NA
DAZAP2	NA	NA	-0.292700842698354	5.35159092978599	-1.24757355534639	0.231415907032036	0.685966364937706	-5.90952743876838	-0.264572841992803	4.72366726219393	-3.04099098590767	0.0061789327057213	0.066199380166131	-2.72810040117015	NA	NA	NA	NA	NA	NA	NA	NA
DBF4	NA	NA	NA	NA	NA	NA	NA	NA	-0.48224796309512	0.406330278008678	-1.19322925324441	0.24599877953347	0.555105935118186	-5.27007235475802	NA	NA	NA	NA	NA	NA	NA	NA
DBI	NA	NA	-0.614668362547225	4.07638699937646	-1.79566210545622	0.0928264445131804	0.525171431594096	-4.96926158571736	0.0352313689775645	4.69841422303495	0.213654904310092	0.832863208519936	0.934919269810905	-6.64450148097697	NA	NA	NA	NA	NA	NA	NA	NA
DBN1	NA	NA	-0.088070854670282	0.736743428325353	-0.0880527970055132	0.931005802371549	0.983377215570825	-5.65652106058482	-0.220976807513228	1.66045442458364	-1.01092666597487	0.323482406890207	0.627695927636491	-5.7141928102388	NA	NA	NA	NA	NA	NA	NA	NA
DBNDD1	NA	NA	-0.390276552930358	4.2108488824144	-1.1781481861373	0.257189254847535	0.703477565661245	-5.8295251168263	0.211543831942898	3.4974689704605	0.721793042534333	0.478329585976639	0.748423729416397	-6.28347215524342	NA	NA	NA	NA	NA	NA	NA	NA
DBNDD2	NA	NA	3.40466908962002	-0.929091285841701	4.2683322968628	0.000681164182105349	0.0716088322097347	-0.684805445710454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DBNL	NA	NA	0.105836295618591	5.76907773695806	0.598980777449956	0.558172301128431	0.856161223012702	-6.53390920539803	-0.103833415070088	5.72775598906202	-1.34581354841685	0.192618731122153	0.490517146290327	-5.78950958156738	NA	NA	NA	NA	NA	NA	NA	NA
DBP	NA	NA	0.438196292786468	3.39376154414202	1.51537503611038	0.150576219690743	0.610311265588255	-5.23535016152577	0.574990143881464	3.83289200624414	1.65722485280038	0.112240687964979	0.366873243040231	-5.26142146331558	NA	NA	NA	NA	NA	NA	NA	NA
DBR1	0	1	-0.48608305555075	3.46851552436883	-1.58079172149003	0.134890410484479	0.591678793263117	-5.15592831984742	-0.583506634575736	3.31533558236278	-5.31422393772463	2.80409871841243e-05	0.00212646319115827	2.56237439560384	1	1	-0.48608305555075	-0.583506634575736	-1	0	0.00231632802843835	0.00237560176281043
DBT	0	1	-0.404816950174425	4.54395220318165	-1.40353668834544	0.18092851530638	0.645964231768207	-5.61443867546665	-0.421878385412576	3.94570955600879	-4.1956919901398	0.000401992460247125	0.0116649971177925	-0.0620953815362375	1	1	-0.404816950174425	-0.421878385412576	-1	0	0.0151012148884652	0.0140420934908424
DCAF1	0	1	0.5524338489218	5.36907390397077	3.03930991979688	0.00832368781834516	0.196682872915581	-2.92023731487207	0.324290311486272	5.23085133555017	3.91475296317179	0.00078828406290459	0.0182595944009248	-0.771622277686045	1	1	0.5524338489218	0.324290311486272	1	0	0.00327705520281063	0.00180238387850901
DCAF10	NA	NA	-0.152778812550059	4.80489862709156	-0.714529368361307	0.485930948009095	0.830404122848405	-6.35868767098284	0.175937101306302	5.0748221728681	2.10753585251819	0.047179862354633	0.229051035247112	-4.60709556877637	NA	NA	NA	NA	NA	NA	NA	NA
DCAF11	NA	NA	-0.36927375861467	6.79201236626804	-1.11210497655559	0.28369343864256	0.727401863039423	-6.14308198032204	-0.312672739687883	6.55287800981384	-2.35646758358898	0.0281701070016415	0.169982052152788	-4.12507676608169	NA	NA	NA	NA	NA	NA	NA	NA
DCAF12	NA	NA	0.112644453902383	3.86425857522455	0.336150286671699	0.741438861630736	0.925388877580508	-6.39405507794344	-0.0602493436430236	3.57261179655404	-0.557758275520198	0.582867960378436	0.815488092002253	-6.40034402993606	NA	NA	NA	NA	NA	NA	NA	NA
DCAF13	NA	NA	-0.92604764508264	1.44489847163889	-0.918084183458377	0.373179627461515	0.782467617464637	-5.39724107033089	-0.271661393222335	2.38830676855302	-1.7047461401153	0.102895011406044	0.350041940028434	-4.97823741279327	NA	NA	NA	NA	NA	NA	NA	NA
DCAF15	NA	NA	0.120824587276555	3.5866267049951	0.265670901269499	0.794128872795982	0.942660972408478	-6.34531741350285	-0.386889213584272	3.58871087288464	-3.00031271288788	0.00678329425955298	0.0702478672779972	-2.72499697717804	NA	NA	NA	NA	NA	NA	NA	NA
DCAF17	NA	NA	-0.345094534267857	0.515007204952819	-0.327623895620391	0.747748490041573	0.927856737015849	-5.57638445040077	0.303641722312374	2.17016589502361	2.27158317421407	0.0336730092403476	0.189227101381408	-3.98449134146252	NA	NA	NA	NA	NA	NA	NA	NA
DCAF4	0	1	-0.866065104617332	2.9596243885206	-1.77883826697105	0.0956445646327122	0.5308747698962	-4.70564824297306	-0.476056685979113	3.28019288901634	-3.61292846195625	0.00161933355008876	0.028921537699667	-1.33706539831065	1	1	-0.866065104617332	-0.476056685979113	-1	0	0.0241599200191614	0.0167773333139715
DCAF5	0	1	-0.503200044491607	5.23555343304403	-2.27053121783942	0.0384309453775652	0.377717777939165	-4.35476855946786	-0.447747196312258	4.80869525357724	-4.14442292694436	0.000454604643097557	0.0126161530856555	-0.228768060090402	1	1	-0.503200044491607	-0.447747196312258	-1	0	0.00632328413897143	0.00369214581711797
DCAF6	NA	NA	0.103837480466385	5.67020296486322	0.470740897516448	0.644634712953815	0.894798434804962	-6.59705423912408	-0.162787245859159	5.84315235090857	-1.28678214154736	0.212082235858839	0.515637632231144	-5.86128131539106	NA	NA	NA	NA	NA	NA	NA	NA
DCAF7	NA	NA	-0.194885975382009	3.81155897502257	-0.877000252532201	0.394389934812039	0.793135968222664	-6.04931920615272	-0.36630070802841	4.60377815612275	-2.81241597372434	0.0103920461361628	0.0903963940873813	-3.20920913705198	NA	NA	NA	NA	NA	NA	NA	NA
DCAF8	NA	NA	-0.155842714908162	6.10424724804648	-0.349144416257296	0.731859972406377	0.922650353694217	-6.67808123279862	0.0120341366513932	7.06113504570036	0.141780655224978	0.888595660962444	0.956464830562321	-6.62797363000677	NA	NA	NA	NA	NA	NA	NA	NA
DCAKD	NA	NA	-1.54447196116275	0.473913553084517	-2.08564483316431	0.0546042508362639	0.437470107711502	-3.88135094830082	-0.102168773210169	1.87046002070235	-0.488466766526478	0.630247552064426	0.844641755557367	-6.13899647412849	NA	NA	NA	NA	NA	NA	NA	NA
DCBLD1	NA	NA	-0.559936300052448	1.73724964074325	-0.631289254721109	0.537404401694648	0.84689721643464	-5.66372393505099	0.353735533398441	2.04237614706917	2.1407962548929	0.044098718939416	0.219899313412133	-4.19900122887484	NA	NA	NA	NA	NA	NA	NA	NA
DCBLD2	NA	NA	0.917089223391769	0.824517610331009	1.15486126781404	0.266310606039885	0.711609829298288	-5.06995103837941	0.0701137477310509	2.05466694991425	0.437458595610458	0.666215113118116	0.862347408571736	-6.19868280344056	NA	NA	NA	NA	NA	NA	NA	NA
DCDC2	NA	NA	-0.964428687743109	3.09686827582493	-1.02513129274255	0.321637076426408	0.752521338883416	-5.66716616097536	-0.631497279509057	3.8006013087603	-2.36806662532804	0.0274861806901846	0.167565261211299	-4.03413906452503	NA	NA	NA	NA	NA	NA	NA	NA
DCDC2B	NA	NA	NA	NA	NA	NA	NA	NA	0.909244390591184	-1.43883669445657	1.8231979164127	0.0824461468705151	0.311777319523708	-4.13851509847512	NA	NA	NA	NA	NA	NA	NA	NA
DCHS1	NA	NA	-0.545745151749837	1.6571970876268	-0.762960700137325	0.457382286253233	0.819387839724502	-5.57178820567305	-0.215120659535949	1.84560009857844	-0.983886261707233	0.336298097588175	0.638736226150954	-5.77604821040772	NA	NA	NA	NA	NA	NA	NA	NA
DCK	NA	NA	NA	NA	NA	NA	NA	NA	-0.941172058444983	-1.9286666342194	-1.15223482389133	0.262087786325665	0.570379858915046	-4.81037666384076	NA	NA	NA	NA	NA	NA	NA	NA
DCLK2	NA	NA	NA	NA	NA	NA	NA	NA	0.0774309729996633	-0.159261677006966	0.229528571727862	0.820664180799505	0.930217676416779	-5.77204471218767	NA	NA	NA	NA	NA	NA	NA	NA
DCLRE1A	NA	NA	0.554554917280791	-0.377646056732845	0.592102440850384	0.562648758114474	0.858693216804699	-5.35007381481457	-0.185434797544529	1.71212559142933	-0.990023852474655	0.333358875879078	0.636167936764213	-5.74463407281718	NA	NA	NA	NA	NA	NA	NA	NA
DCLRE1B	NA	NA	0.365750753589122	-0.354663034766229	0.523474192531382	0.608333013013851	0.878369088340677	-5.38630262735775	-0.484807421281289	0.121486872791484	-2.75314812345408	0.0118689026122931	0.0989486618128261	-2.78253057024148	NA	NA	NA	NA	NA	NA	NA	NA
DCLRE1C	NA	NA	-0.815017203867717	-0.320435335212209	-0.963728625735622	0.35054443477506	0.770619806393963	-5.11468640359063	-0.428711813153717	1.58356893553739	-2.47576836396287	0.0218308695446036	0.145697972261148	-3.50956561627033	NA	NA	NA	NA	NA	NA	NA	NA
DCN	NA	NA	1.62268791454079	4.11309473904831	3.78997698609896	0.00179489415696428	0.108082405295172	-1.27771338055186	-0.106454894590446	2.45055219653753	-0.257848169482711	0.79901740320962	0.921123194257711	-6.33761465590934	NA	NA	NA	NA	NA	NA	NA	NA
DCP1A	NA	NA	-0.806113988188406	3.34297845830818	-1.74530358529066	0.101487807652709	0.539520416028459	-4.86140214101818	-0.196656770545107	3.869308952343	-2.24525622369254	0.03557032841393	0.19451133358902	-4.27704322992661	NA	NA	NA	NA	NA	NA	NA	NA
DCP1B	NA	NA	-0.334992887054283	3.53481286886367	-1.33843429914202	0.20079667102656	0.666279862951767	-5.48993702330498	-0.198529541838535	2.84862963148072	-1.75779639305058	0.0932537316063751	0.332320664848624	-4.97411956367224	NA	NA	NA	NA	NA	NA	NA	NA
DCP2	NA	NA	-1.07467749321146	1.39370061029805	-1.36586142273354	0.19222131388645	0.660598355166721	-4.93562161285828	0.119206660962539	2.55866160175864	1.03847059727342	0.310782987698607	0.616651903681919	-5.85621409209109	NA	NA	NA	NA	NA	NA	NA	NA
DCPS	NA	NA	0.47902294274728	0.39952766914955	0.713712879280049	0.486421213965391	0.83064113994848	-5.3725289633492	-0.104842290591294	1.21798252981751	-0.440898782419209	0.663761968566298	0.860933755921288	-6.02883087922164	NA	NA	NA	NA	NA	NA	NA	NA
DCTD	NA	NA	NA	NA	NA	NA	NA	NA	-1.7382880621279	-2.184200577621	-1.33216240465477	0.196990046118688	0.497498863218699	-4.60545694579318	NA	NA	NA	NA	NA	NA	NA	NA
DCTN1	NA	NA	-0.35695888050546	6.1974208216474	-0.749476244854226	0.465225131086445	0.821721652866529	-6.45698330589	0.00813417922764881	6.42242718808793	0.0560703520026915	0.955812298330449	0.986396452839257	-6.66375398854796	NA	NA	NA	NA	NA	NA	NA	NA
DCTN2	NA	NA	-0.135901783794707	6.28673226372593	-0.675532976867927	0.509673397112123	0.83761819646134	-6.51424264579498	-0.185475186229527	5.47459644404804	-1.14620234464387	0.264519757753907	0.573440427065732	-6.03026381524367	NA	NA	NA	NA	NA	NA	NA	NA
DCTN3	NA	NA	-0.159504620595207	4.4708541544358	-0.543998598674108	0.594479841009656	0.872231609879972	-6.41737605423203	-0.183435116005782	4.53599547543982	-1.36999006862512	0.185064992446007	0.482360837194437	-5.73217942276476	NA	NA	NA	NA	NA	NA	NA	NA
DCTN4	NA	NA	-0.209818684230999	3.55301657983029	-0.522385663626172	0.609072143392209	0.878853444946328	-6.23413011501376	-0.00669446894607439	3.93596229989178	-0.0545509747843171	0.957008422528253	0.986524960506452	-6.60276820311933	NA	NA	NA	NA	NA	NA	NA	NA
DCTN5	NA	NA	-0.288692557696262	4.60846209889661	-1.33543801829068	0.2017518742268	0.666728988785984	-5.71166488908471	-0.180668661689952	4.44012669572821	-1.45107353561222	0.161436700339925	0.44775956613597	-5.61813097711831	NA	NA	NA	NA	NA	NA	NA	NA
DCTN6	0	0	-2.29400277245385	0.811938430828182	-2.72495956597901	0.0157135287640537	0.262929154109206	-2.90418255954148	-0.428488628160878	2.16627171506124	-2.50042161818029	0.0206986850880585	0.141431214254627	-3.55186356338255	1	1	-2.29400277245385	-0.428488628160878	-1	0	0.0378445215914441	0.0267881867188003
DCTPP1	NA	NA	-0.366871841904074	0.705019122466525	-0.336238381712478	0.741373769361412	0.925388877580508	-5.60315453526229	0.0303597005713203	2.10281132714133	0.0942218345665528	0.925820233334726	0.972446844385422	-6.30026789779565	NA	NA	NA	NA	NA	NA	NA	NA
DCUN1D1	NA	NA	-0.389061739672506	4.10648938819173	-1.36649983474578	0.192025295842958	0.660314352836825	-5.5829226449608	-0.251895426232013	4.0370332080546	-1.72610496323313	0.098915436731767	0.341821998916698	-5.18274124806806	NA	NA	NA	NA	NA	NA	NA	NA
DCUN1D2	NA	NA	0.304562321421534	2.18734458547566	0.766106375831478	0.455564534186284	0.819178530289814	-5.70852417928781	0.290298177515609	3.22231568305198	3.10906163915512	0.00528195516156109	0.0599244457047863	-2.4470362666925	NA	NA	NA	NA	NA	NA	NA	NA
DCUN1D3	NA	NA	0.794656165902776	2.61670229584901	1.96218963652001	0.0686714589380784	0.468579610414554	-4.38625886373629	0.248373847959713	2.47821401409634	1.12520588573923	0.273114358074257	0.58082447518218	-5.75059885299353	NA	NA	NA	NA	NA	NA	NA	NA
DCUN1D4	NA	NA	-0.696714649381887	4.96639386403246	-2.32814341722648	0.0343872650082365	0.360046788351463	-4.22190635454412	-0.141544909021881	5.08488115524359	-1.56935490998171	0.131412083584868	0.40035445806272	-5.48292558668511	NA	NA	NA	NA	NA	NA	NA	NA
DCUN1D5	NA	NA	-0.182600641780117	3.63918396795256	-0.660417481067165	0.519053776784141	0.840910139414582	-6.1752767349225	-0.0969990373308214	4.06048122117343	-0.705906504820253	0.487952797536426	0.754327458087645	-6.36443422426261	NA	NA	NA	NA	NA	NA	NA	NA
DCXR	NA	NA	-0.31605543539382	4.5385896506253	-1.05935565358764	0.306288887554868	0.740702380747214	-6.01541415384973	-0.157874737469606	4.56492112441659	-1.57112979188475	0.130999417442335	0.399926505840985	-5.45822704978026	NA	NA	NA	NA	NA	NA	NA	NA
DDA1	0	1	-0.0576245994505036	3.53206027947281	-0.184585148928649	0.856040203051814	0.960900483556584	-6.35275832243878	0.361819854008807	3.22871395928568	4.7977502505491	9.51297120972826e-05	0.00453074876328675	1.38805339597502	1	0	-0.0576245994505036	0.361819854008807	0	0	0.0161584290399553	0.0897366466552997
DDAH1	NA	NA	-0.823994776449857	3.38307586299836	-1.50818704452078	0.152389932647122	0.611647254424124	-5.1982655353161	-0.873894481764033	4.43734874430431	-2.92744068639059	0.00801093422518863	0.0776398870407637	-2.95067569708274	NA	NA	NA	NA	NA	NA	NA	NA
DDB1	NA	NA	-0.0685254917345368	7.69429982430374	-0.281868254936212	0.781916931633825	0.938918263706964	-6.73403792778105	-0.0828642051143165	6.99458077392345	-1.00860289355314	0.324570175896416	0.62921442885024	-6.13014279479291	NA	NA	NA	NA	NA	NA	NA	NA
DDB2	NA	NA	0.230415120372512	3.2118621344417	0.651681110810337	0.524519965374932	0.843027256724512	-6.07080168476083	0.0826182237342596	4.27123895728831	0.494966444169686	0.625728750409545	0.841904613171931	-6.51209087595344	NA	NA	NA	NA	NA	NA	NA	NA
DDC	NA	NA	-0.159673572610229	6.22046921787923	-0.60968968198661	0.551241105388198	0.85360750033107	-6.55472357407086	0.216720655276334	7.3969181577648	1.02596244431369	0.316505680810434	0.621187000757851	-6.0928914306996	NA	NA	NA	NA	NA	NA	NA	NA
DDHD1	0	1	0.612152674139065	4.95529729240217	2.41504492779596	0.0290383436272614	0.341226651238691	-4.05741470416295	0.866818816439149	4.82246397628503	5.88244125422943	7.51525108611198e-06	0.000992998385704869	3.78342513809881	1	1	0.612152674139065	0.866818816439149	1	0	0.000350317404261918	0.000239168759315289
DDHD2	NA	NA	0.361092374459638	3.89474271687832	1.31073439093219	0.209767075956954	0.674465152935413	-5.60681992277823	0.338852974792991	3.41080838492241	2.97580699830785	0.00717442745556568	0.072655552709662	-2.75595064871822	NA	NA	NA	NA	NA	NA	NA	NA
DDIT3	NA	NA	1.49281717612309	2.31708083499953	2.04871423531229	0.0585078057217512	0.446948102734065	-4.17321529413099	0.454613849148084	2.84798574052879	1.26611191033519	0.219247051790708	0.524702189783035	-5.65195701714921	NA	NA	NA	NA	NA	NA	NA	NA
DDIT4	NA	NA	0.0224296875186782	4.35586076954379	0.0387918896975122	0.969570659641975	0.993676847807191	-6.54382674622586	-0.111991053564107	2.77717714207952	-0.395650263621592	0.696327334873235	0.878690081283285	-6.35227564783914	NA	NA	NA	NA	NA	NA	NA	NA
DDIT4L	NA	NA	-1.28408270436079	2.72975286884868	-3.48983646528032	0.00331500945031052	0.133401164641885	-1.65424808094321	0.27098987358353	3.47770502813785	1.11263542290629	0.278356954792608	0.585870197340664	-5.92710272362684	NA	NA	NA	NA	NA	NA	NA	NA
DDO	NA	NA	-0.428455781725021	2.76549747154399	-1.11194512331998	0.283759984769478	0.727401863039423	-5.53180073011345	-0.665252092611781	3.31888795154924	-1.30627179383608	0.205494032720423	0.506833769644237	-5.67703169237157	NA	NA	NA	NA	NA	NA	NA	NA
DDR1	NA	NA	0.4502430259081	3.83834249326267	1.36051228614721	0.193870092392037	0.661494806602064	-5.52746825860063	0.332089924147262	3.5233383640441	1.98994264572128	0.0596859209246852	0.26077127607149	-4.69065323748191	NA	NA	NA	NA	NA	NA	NA	NA
DDR2	NA	NA	NA	NA	NA	NA	NA	NA	-0.102919952198068	-1.20600866128386	-0.33614638293332	0.740073904390415	0.899024982093418	-5.46118227544805	NA	NA	NA	NA	NA	NA	NA	NA
DDRGK1	NA	NA	-0.109501452974087	4.07727185150564	-0.423329598172402	0.678094317299193	0.906816804972869	-6.40504097453534	-0.159002394570026	4.46516555473367	-1.59409633080534	0.125756153276466	0.390108995686304	-5.41812068163424	NA	NA	NA	NA	NA	NA	NA	NA
DDT	NA	NA	-2.45394780689707	2.01277592315209	-1.84015653699262	0.0857246036275543	0.510557609663287	-4.38917347345648	-0.13189428936151	4.51332928817466	-0.559274668416585	0.581851254493187	0.815054887749096	-6.49653303924478	NA	NA	NA	NA	NA	NA	NA	NA
DDX1	NA	NA	-0.349632160106392	5.26530407846901	-1.51340374251874	0.151071813216188	0.610902677790716	-5.56001263354872	-0.349459005905183	5.35044129596106	-2.71710159984061	0.0128624393143747	0.104183763795538	-3.42939252273937	NA	NA	NA	NA	NA	NA	NA	NA
DDX10	NA	NA	0.525756112584593	2.51613797557398	0.917041732853365	0.37370801621728	0.782535561258958	-5.67798463605285	-0.0366384948623746	2.56817889946998	-0.199137976432548	0.844057565698169	0.938932022834417	-6.3734944214256	NA	NA	NA	NA	NA	NA	NA	NA
DDX17	NA	NA	-0.247741672368136	7.68025550126669	-1.4732311369212	0.161473218709813	0.622781885672757	-5.70984938233092	-0.24746318479418	8.06172840385478	-3.00424558761882	0.00672246406272351	0.0699436761998291	-2.73816443866904	NA	NA	NA	NA	NA	NA	NA	NA
DDX18	NA	NA	-0.00572809759584381	5.89521415726828	-0.0216728418121081	0.982996144978569	0.996363799832703	-6.72900795019681	-0.123762648916435	5.76427931390979	-0.934483571897751	0.360606086719664	0.660335563573337	-6.24325934273607	NA	NA	NA	NA	NA	NA	NA	NA
DDX20	0	1	-0.268997496252557	3.07792255475788	-0.857364485604752	0.40480644847618	0.796387513134333	-5.86196554622969	-0.385152338868159	3.06393606110553	-3.74337018143129	0.00118717637584228	0.0237523323804243	-1.01817677818718	1	0	-0.268997496252557	-0.385152338868159	-1	0	0.0474348462663612	0.0571719731370055
DDX21	NA	NA	-0.082731317039956	8.48815165456624	-0.289095480194289	0.776486852605066	0.937740637984325	-6.72542864824752	0.138145833683039	8.88888378048847	0.801446184611831	0.43178944637126	0.713479065365717	-6.22083708660966	NA	NA	NA	NA	NA	NA	NA	NA
DDX23	0	1	-0.130731318832348	5.29720171193124	-0.671337235708381	0.512267345342679	0.839028217756975	-6.44791395260066	-0.269313632563712	5.37568694598971	-4.1602602874475	0.000437657283596824	0.0122876113999723	-0.202682906765792	1	0	-0.130731318832348	-0.269313632563712	-1	0	0.0300757700213964	0.0507345218662781
DDX24	NA	NA	0.0332683745699178	3.7852789830364	0.115978549554004	0.90921630054806	0.97832093208675	-6.42786989202246	-0.15406425372015	3.77224228712888	-0.916994880571755	0.369488151439934	0.668013469485052	-6.16141659325394	NA	NA	NA	NA	NA	NA	NA	NA
DDX27	NA	NA	0.0703354046766416	4.90381185405641	0.144632539382857	0.886936800887949	0.969409926410955	-6.62182380126548	-0.0668864763601116	4.93079058589605	-0.439668360726943	0.664638921457112	0.861451794103429	-6.57939545408207	NA	NA	NA	NA	NA	NA	NA	NA
DDX31	NA	NA	0.386109807901795	4.21711437031143	1.19018127215227	0.252570580381524	0.701592714797294	-5.81017820668105	0.157421373725297	3.86002687504357	1.06570136680027	0.29857873025595	0.606001659873558	-6.02662234673374	NA	NA	NA	NA	NA	NA	NA	NA
DDX39A	NA	NA	0.890416489757487	2.51599645384974	1.6132901165403	0.127629351846799	0.581879542508967	-4.87524899657102	-0.187766242780452	3.34184626268231	-1.10887346031055	0.279940096054708	0.58760564917303	-5.91275409653578	NA	NA	NA	NA	NA	NA	NA	NA
DDX39B	NA	NA	0.111229777650657	6.36649359817285	0.526739770907542	0.606118276982513	0.877189766505711	-6.60829075114862	-0.293862869672584	6.21807464824136	-2.69045619880547	0.0136469921883515	0.108205792111599	-3.47188059352378	NA	NA	NA	NA	NA	NA	NA	NA
